"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"CA00702LED4","L ACADIE, QC CA","2019-10-17","40.2",,,"7.5","8.9","6.2"
"CA00702LED4","L ACADIE, QC CA","2019-10-18","0.0",,,"6.8","8.8","4.8"
"CA00702LED4","L ACADIE, QC CA","2019-10-19","0.0",,,"5.0","10.4","-0.5"
"CA00702LED4","L ACADIE, QC CA","2019-10-20","0.0",,,"6.0","12.3","-0.4"
"CA00702LED4","L ACADIE, QC CA","2019-10-21","0.0",,,"7.8","14.8","0.8"
"CA00702LED4","L ACADIE, QC CA","2019-10-22","9.5",,,"11.8","16.5","7.1"
"CA00702LED4","L ACADIE, QC CA","2019-10-23","5.1",,,"12.1","15.1","9.1"
"CA00702LED4","L ACADIE, QC CA","2019-10-24","0.0",,,"9.3","14.6","4.1"
"CA00702LED4","L ACADIE, QC CA","2019-10-25","0.0",,,"5.4","9.7","1.0"
"CA00702LED4","L ACADIE, QC CA","2019-10-26","0.0",,,"6.6","11.9","1.3"
"CA00702LED4","L ACADIE, QC CA","2019-10-28","0.9",,,"10.5","13.4","7.5"
"CA00702LED4","L ACADIE, QC CA","2019-10-29","0.1",,,"12.0","15.7","8.4"
"CA00702LED4","L ACADIE, QC CA","2019-10-30","0.0",,,"12.8","15.6","10.0"
"CA00702LED4","L ACADIE, QC CA","2019-10-31","46.8",,,"13.2","18.0","8.4"
"CA00702LED4","L ACADIE, QC CA","2019-11-01","5.0",,,"5.5","12.3","-1.4"
"CA00702LED4","L ACADIE, QC CA","2019-11-02","0.1",,,"2.5","7.5","-2.4"
"CA00702LED4","L ACADIE, QC CA","2019-11-03","0.0",,,"4.9","8.5","1.4"
"CA00702LED4","L ACADIE, QC CA","2019-11-04","0.0",,,"4.3","8.9","-0.2"
"CA00702LED4","L ACADIE, QC CA","2019-11-05","4.0",,,"4.7","8.9","0.4"
"CA00702LED4","L ACADIE, QC CA","2019-11-06","0.1",,,"2.5","5.0","0.0"
"CA00702LED4","L ACADIE, QC CA","2019-11-07","5.9",,,"-0.7","1.4","-2.7"
"CA00702LED4","L ACADIE, QC CA","2019-11-08","0.1",,,"-3.5","-0.3","-6.6"
"CA00702LED4","L ACADIE, QC CA","2019-11-09","0.0",,,"-3.2","1.6","-8.0"
"CA00702LED4","L ACADIE, QC CA","2019-11-10","0.6",,,"2.4","5.6","-0.9"
"CA00702LED4","L ACADIE, QC CA","2019-11-11","10.1",,,"-4.1","-0.9","-7.3"
"CA00702LED4","L ACADIE, QC CA","2019-11-12","10.6",,"150.0","-8.4","-4.9","-12.0"
"CA00702LED4","L ACADIE, QC CA","2019-11-13","0.0",,"150.0","-13.3","-8.5","-18.1"
"CA00702LED4","L ACADIE, QC CA","2019-11-14","0.0",,"130.0","-7.0","0.3","-14.3"
"CA00702LED4","L ACADIE, QC CA","2019-11-15","0.0",,"110.0","-3.1","3.5","-9.6"
"CA00702LED4","L ACADIE, QC CA","2019-11-16","0.0",,"80.0","-10.8","-6.1","-15.6"
"CA00702LED4","L ACADIE, QC CA","2019-11-17","0.0",,"80.0","-9.5","-2.2","-16.9"
"CA00702LED4","L ACADIE, QC CA","2019-11-18","0.2",,"80.0","-5.2","-1.5","-8.8"
"CA00702LED4","L ACADIE, QC CA","2019-11-19","3.7",,"80.0","-1.0","0.0","-2.0"
"CA00702LED4","L ACADIE, QC CA","2019-11-20","3.5",,"90.0","-1.4","0.5","-3.4"
"CA00702LED4","L ACADIE, QC CA","2019-11-21","2.4",,"90.0","-3.7","2.8","-10.2"
"CA00702LED4","L ACADIE, QC CA","2019-11-22","2.0",,"70.0","1.0","6.1","-4.1"
"CA00702LED4","L ACADIE, QC CA","2019-11-23","0.0",,"30.0","-2.4","2.9","-7.7"
"CA00702LED4","L ACADIE, QC CA","2019-11-24","0.0",,"30.0","-1.0","1.2","-3.2"
"CA00702LED4","L ACADIE, QC CA","2019-11-25","0.0",,"20.0","2.5","6.1","-1.1"
"CA00702LED4","L ACADIE, QC CA","2019-11-26","0.0",,"0.0","3.3","7.9","-1.3"
"CA00702LED4","L ACADIE, QC CA","2019-11-27","17.9",,,"1.3","4.8","-2.2"
"CA00702LED4","L ACADIE, QC CA","2019-11-28","1.1",,,"0.6","2.6","-1.4"
"CA00702LED4","L ACADIE, QC CA","2019-11-29","0.0",,,"-4.6","-1.4","-7.8"
"CA00702LED4","L ACADIE, QC CA","2019-11-30","0.0",,,"-8.5","-5.5","-11.5"
"CA00702LED4","L ACADIE, QC CA","2019-12-01","0.0",,,"-9.5","-6.3","-12.6"
"CA00702LED4","L ACADIE, QC CA","2019-12-02","0.0",,,"-4.8","-2.3","-7.3"
"CA00702LED4","L ACADIE, QC CA","2019-12-03","0.0",,,"-3.4","0.1","-6.9"
"CA00702LED4","L ACADIE, QC CA","2019-12-04","0.9",,,"-3.0","0.3","-6.2"
"CA00702LED4","L ACADIE, QC CA","2019-12-05","2.9",,"40.0","-2.9","-0.1","-5.8"
"CA00702LED4","L ACADIE, QC CA","2019-12-06","0.5",,"70.0","-7.4","-3.9","-10.8"
"CA00702LED4","L ACADIE, QC CA","2019-12-07","0.0",,"50.0","-11.4","-5.7","-17.1"
"CA00702LED4","L ACADIE, QC CA","2019-12-08","1.2",,"50.0","-8.2","1.1","-17.5"
"CA00702LED4","L ACADIE, QC CA","2019-12-09","10.8",,,"4.0","7.1","0.9"
"CA00702LED4","L ACADIE, QC CA","2019-12-10","0.1",,,"1.7","10.3","-6.9"
"CA00702LED4","L ACADIE, QC CA","2019-12-11","0.5",,,"-6.0","-2.0","-10.0"
"CA00702LED4","L ACADIE, QC CA","2019-12-12","0.0",,,"-5.9","-2.5","-9.3"
"CA00702LED4","L ACADIE, QC CA","2019-12-13","2.1",,,"0.2","3.3","-2.8"
"CA00702LED4","L ACADIE, QC CA","2019-12-14","10.7",,,"3.5","5.3","1.6"
"CA00702LED4","L ACADIE, QC CA","2019-12-15","0.2",,,"-3.7","1.7","-9.2"
"CA00702LED4","L ACADIE, QC CA","2019-12-16","0.0",,,"-7.4","-4.0","-10.9"
"CA00702LED4","L ACADIE, QC CA","2019-12-17","2.0",,,"-3.2","-2.0","-4.5"
"CA00702LED4","L ACADIE, QC CA","2019-12-18","1.9",,"40.0","-10.6","-3.0","-18.2"
"CA00702LED4","L ACADIE, QC CA","2019-12-19","0.0",,"50.0","-17.4","-14.7","-20.0"
"CA00702LED4","L ACADIE, QC CA","2019-12-20","0.0",,"30.0","-15.2","-12.1","-18.4"
"CA00702LED4","L ACADIE, QC CA","2019-12-21","0.0",,"40.0","-13.4","-8.5","-18.3"
"CA00702LED4","L ACADIE, QC CA","2019-12-22","0.2",,"40.0","-5.2","0.8","-11.3"
"CA00702LED4","L ACADIE, QC CA","2019-12-23","0.0",,"40.0","2.2","7.2","-2.9"
"CA00702LED4","L ACADIE, QC CA","2019-12-24","0.0",,"10.0","-2.9","0.6","-6.3"
"CA00702LED4","L ACADIE, QC CA","2019-12-25","0.0",,"10.0","-4.8","-2.6","-7.1"
"CA00702LED4","L ACADIE, QC CA","2019-12-26","0.8",,"10.0","-4.4","1.1","-9.9"
"CA00702LED4","L ACADIE, QC CA","2019-12-27","8.5",,"0.0","2.6","4.1","1.1"
"CA00702LED4","L ACADIE, QC CA","2019-12-28","0.0",,,"1.6","3.9","-0.6"
"CA00702LED4","L ACADIE, QC CA","2019-12-29","0.0",,,"-1.4","0.4","-3.2"
"CA00702LED4","L ACADIE, QC CA","2019-12-30","14.2",,,"-1.4","-0.4","-2.5"
"CA00702LED4","L ACADIE, QC CA","2019-12-31","4.0",,,"-0.2","1.0","-1.4"
"CA00702LED4","L ACADIE, QC CA","2020-01-01","0.2",,"50.0","0.2","1.0","-0.5"
"CA00702LED4","L ACADIE, QC CA","2020-01-02","0.0",,"70.0","0.0","2.1","-2.2"
"CA00702LED4","L ACADIE, QC CA","2020-01-03","0.0",,"50.0","2.8","4.4","1.3"
"CA00702LED4","L ACADIE, QC CA","2020-01-04","1.3",,"20.0","-0.1","2.2","-2.4"
"CA00702LED4","L ACADIE, QC CA","2020-01-05","0.0",,"40.0","-6.8","-2.2","-11.4"
"CA00702LED4","L ACADIE, QC CA","2020-01-06","2.1",,"50.0","-7.8","-3.1","-12.6"
"CA00702LED4","L ACADIE, QC CA","2020-01-07","0.0",,"110.0","-4.5","-2.1","-6.9"
"CA00702LED4","L ACADIE, QC CA","2020-01-08","1.4",,"90.0","-5.7","-0.3","-11.0"
"CA00702LED4","L ACADIE, QC CA","2020-01-09","0.0",,"110.0","-10.1","-4.5","-15.7"
"CA00702LED4","L ACADIE, QC CA","2020-01-10","0.7",,"30.0","-1.2","2.2","-4.6"
"CA00702LED4","L ACADIE, QC CA","2020-01-11","25.3",,,"2.7","8.1","-2.7"
"CA00702LED4","L ACADIE, QC CA","2020-01-12","10.4",,,"-6.2","-2.3","-10.1"
"CA00702LED4","L ACADIE, QC CA","2020-01-13","0.0",,,"-8.9","-7.4","-10.5"
"CA00702LED4","L ACADIE, QC CA","2020-01-14","1.9",,,"-6.5","-5.4","-7.5"
"CA00702LED4","L ACADIE, QC CA","2020-01-15","0.0",,"20.0","-2.9","0.4","-6.2"
"CA00702LED4","L ACADIE, QC CA","2020-01-16","9.8",,"40.0","-7.7","-1.2","-14.2"
"CA00702LED4","L ACADIE, QC CA","2020-01-17","0.0",,"130.0","-18.8","-14.0","-23.5"
"CA00702LED4","L ACADIE, QC CA","2020-01-18","11.3",,"110.0","-16.6","-9.9","-23.3"
"CA00702LED4","L ACADIE, QC CA","2020-01-19","4.7",,"280.0","-13.7","-9.7","-17.8"
"CA00702LED4","L ACADIE, QC CA","2020-01-20","0.0",,"260.0","-18.6","-12.0","-25.2"
"CA00702LED4","L ACADIE, QC CA","2020-01-21","0.0",,"240.0","-15.0","-6.2","-23.8"
"CA00702LED4","L ACADIE, QC CA","2020-01-22","0.0",,"230.0","-5.5","-1.1","-9.9"
"CA00702LED4","L ACADIE, QC CA","2020-01-23","0.0",,"210.0","-5.6","-1.3","-9.8"
"CA00702LED4","L ACADIE, QC CA","2020-01-24","0.0",,"200.0","-4.1","0.8","-9.0"
"CA00702LED4","L ACADIE, QC CA","2020-01-25","9.3",,"190.0","-3.2","2.1","-8.5"
"CA00702LED4","L ACADIE, QC CA","2020-01-26","2.8",,"180.0","1.3","2.3","0.2"
"CA00702LED4","L ACADIE, QC CA","2020-01-28","0.0",,"140.0","-4.2","0.2","-8.7"
"CA00702LED4","L ACADIE, QC CA","2020-01-29","0.0",,"130.0","-12.7","-7.4","-18.0"
"CA00702LED4","L ACADIE, QC CA","2020-01-30","0.0",,"130.0","-13.7","-7.8","-19.5"
"CA00702LED4","L ACADIE, QC CA","2020-01-31","0.4",,"130.0","-9.6","-2.7","-16.5"
"CA00702LED4","L ACADIE, QC CA","2020-02-01","0.0",,"130.0","-6.6","-3.8","-9.4"
"CA00702LED4","L ACADIE, QC CA","2020-02-02","0.0",,"140.0","-7.7","-2.1","-13.3"
"CA00702LED4","L ACADIE, QC CA","2020-02-03","0.0",,"140.0","-0.9","2.9","-4.7"
"CA00702LED4","L ACADIE, QC CA","2020-02-04","0.0",,"130.0","-1.4","2.0","-4.8"
"CA00702LED4","L ACADIE, QC CA","2020-02-05","0.2",,"130.0","-9.5","-2.6","-16.3"
"CA00702LED4","L ACADIE, QC CA","2020-02-06","6.9",,"130.0","-7.4","-5.6","-9.2"
"CA00702LED4","L ACADIE, QC CA","2020-02-07","24.4",,"230.0","-8.6","-4.8","-12.4"
"CA00702LED4","L ACADIE, QC CA","2020-02-08","0.0",,"480.0","-21.3","-12.4","-30.3"
"CA00702LED4","L ACADIE, QC CA","2020-02-09","0.2",,"440.0","-17.3","-2.9","-31.7"
"CA00702LED4","L ACADIE, QC CA","2020-02-10","3.7",,"530.0","-7.9","0.5","-16.4"
"CA00702LED4","L ACADIE, QC CA","2020-02-11","0.0",,"500.0","-7.8","-0.7","-14.9"
"CA00702LED4","L ACADIE, QC CA","2020-02-12","0.0",,"490.0","-2.9","0.8","-6.7"
"CA00702LED4","L ACADIE, QC CA","2020-02-13","1.3",,"500.0","-7.4","0.7","-15.4"
"CA00702LED4","L ACADIE, QC CA","2020-02-14","0.0",,"480.0","-23.8","-15.0","-32.5"
"CA00702LED4","L ACADIE, QC CA","2020-02-15","0.2",,"470.0","-17.9","-5.6","-30.2"
"CA00702LED4","L ACADIE, QC CA","2020-02-16","0.1",,"470.0","-1.7","2.3","-5.7"
"CA00702LED4","L ACADIE, QC CA","2020-02-17","0.0",,"440.0","-11.9","-0.6","-23.2"
"CA00702LED4","L ACADIE, QC CA","2020-02-18","3.3",,"440.0","-7.1","4.1","-18.3"
"CA00702LED4","L ACADIE, QC CA","2020-02-19","1.3",,"540.0","-7.0","2.3","-16.4"
"CA00702LED4","L ACADIE, QC CA","2020-02-20","0.0",,"510.0","-18.4","-12.2","-24.6"
"CA00702LED4","L ACADIE, QC CA","2020-02-21","0.0",,"500.0","-16.4","-5.3","-27.4"
"CA00702LED4","L ACADIE, QC CA","2020-02-22","0.0",,"500.0","-5.0","2.6","-12.6"
"CA00702LED4","L ACADIE, QC CA","2020-02-23","0.0",,"490.0","-3.2","4.5","-11.0"
"CA00702LED4","L ACADIE, QC CA","2020-02-24","0.0",,"470.0","3.6","7.6","-0.5"
"CA00702LED4","L ACADIE, QC CA","2020-02-25","0.0",,"440.0","0.2","3.4","-3.0"
"CA00702LED4","L ACADIE, QC CA","2020-02-26","0.6",,"410.0","-1.3","0.7","-3.3"
"CA00702LED4","L ACADIE, QC CA","2020-02-27","16.9",,"400.0","-0.8","5.2","-6.8"
"CA00702LED4","L ACADIE, QC CA","2020-02-28","0.0",,"410.0","-8.2","-4.7","-11.7"
"CA00702LED4","L ACADIE, QC CA","2020-02-29","0.0",,"400.0","-11.7","-8.8","-14.6"
"CA00702LED4","L ACADIE, QC CA","2020-03-01","0.0",,"400.0","-10.7","-5.8","-15.5"
"CA00702LED4","L ACADIE, QC CA","2020-03-02","10.7",,"410.0","-2.9","4.3","-10.1"
"CA00702LED4","L ACADIE, QC CA","2020-03-03","7.6",,"360.0","2.8","5.1","0.6"
"CA00702LED4","L ACADIE, QC CA","2020-03-04","0.2",,"310.0","1.7","3.3","0.0"
"CA00702LED4","L ACADIE, QC CA","2020-03-05","0.0",,"260.0","-0.7","2.5","-4.0"
"CA00702LED4","L ACADIE, QC CA","2020-03-06","0.6",,"260.0","-3.3","0.0","-6.6"
"CA00702LED4","L ACADIE, QC CA","2020-03-07","0.0",,"270.0","-6.2","-1.8","-10.6"
"CA00702LED4","L ACADIE, QC CA","2020-03-08","0.0",,"260.0","0.0","4.2","-4.3"
"CA00702LED4","L ACADIE, QC CA","2020-03-09","0.1",,"240.0","5.0","11.2","-1.1"
"CA00702LED4","L ACADIE, QC CA","2020-03-10","10.2",,"210.0","2.7","6.5","-1.0"
"CA00702LED4","L ACADIE, QC CA","2020-03-11","0.0",,"180.0","-3.1","-0.2","-6.0"
"CA00702LED4","L ACADIE, QC CA","2020-03-12","0.0",,"180.0","-0.1","4.5","-4.6"
"CA00702LED4","L ACADIE, QC CA","2020-03-13","7.4",,"150.0","5.3","7.8","2.9"
"CA00702LED4","L ACADIE, QC CA","2020-03-14","0.0",,"80.0","0.7","4.5","-3.0"
"CA00702LED4","L ACADIE, QC CA","2020-03-15","0.0",,"40.0","-5.1","-2.2","-7.9"
"CA00702LED4","L ACADIE, QC CA","2020-03-16","0.0",,"20.0","-4.0","2.2","-10.3"
"CA00702LED4","L ACADIE, QC CA","2020-03-17","2.3",,,"3.0","5.7","0.3"
"CA00702LED4","L ACADIE, QC CA","2020-03-18","0.0",,,"0.3","3.0","-2.4"
"CA00702LED4","L ACADIE, QC CA","2020-03-19","0.0",,,"4.5","9.0","-0.1"
"CA00702LED4","L ACADIE, QC CA","2020-03-20","10.1",,,"8.0","17.0","-1.1"
"CA00702LED4","L ACADIE, QC CA","2020-03-21","0.0",,,"-3.8","-1.1","-6.6"
"CA00702LED4","L ACADIE, QC CA","2020-03-22","0.0",,,"-5.3","-1.5","-9.2"
"CA00702LED4","L ACADIE, QC CA","2020-03-23","2.1",,,"-1.7","2.0","-5.3"
"CA00702LED4","L ACADIE, QC CA","2020-03-24","0.0",,"30.0","2.3","5.9","-1.3"
"CA00702LED4","L ACADIE, QC CA","2020-03-25","0.0",,,"2.8","8.0","-2.4"
"CA00702LED4","L ACADIE, QC CA","2020-03-26","3.4",,,"6.4","11.1","1.8"
"CA00702LED4","L ACADIE, QC CA","2020-03-27","0.0",,,"3.1","8.5","-2.2"
"CA00702LED4","L ACADIE, QC CA","2020-03-28","0.0",,,"3.1","9.8","-3.5"
"CA00702LED4","L ACADIE, QC CA","2020-03-29","32.2",,,"5.4","7.3","3.5"
"CA00702LED4","L ACADIE, QC CA","2020-03-30","5.3",,,"5.7","8.4","2.9"
"CA00702LED4","L ACADIE, QC CA","2020-03-31","0.0",,,"3.9","7.8","-0.1"
"CA00702LED4","L ACADIE, QC CA","2020-04-01","0.0",,,"2.3","5.6","-1.1"
"CA00702LED4","L ACADIE, QC CA","2020-04-02","12.6",,,"3.3","5.5","1.2"
"CA00702LED4","L ACADIE, QC CA","2020-04-03","10.7",,,"7.4","9.9","4.9"
"CA00702LED4","L ACADIE, QC CA","2020-04-04","0.0",,,"7.0","12.0","2.0"
"CA00702LED4","L ACADIE, QC CA","2020-04-05","0.6",,,"6.7","10.4","3.0"
"CA00702LED4","L ACADIE, QC CA","2020-04-06","0.0",,,"6.2","12.8","-0.3"
"CA00702LED4","L ACADIE, QC CA","2020-04-07","0.0",,,"5.6","13.0","-1.9"
"CA00702LED4","L ACADIE, QC CA","2020-04-08","0.0",,,"3.9","9.0","-1.2"
"CA00702LED4","L ACADIE, QC CA","2020-04-09","8.7",,,"4.4","7.8","1.1"
"CA00702LED4","L ACADIE, QC CA","2020-04-10","2.4",,,"3.5","6.5","0.5"
"CA00702LED4","L ACADIE, QC CA","2020-04-11","0.0",,,"2.3","6.3","-1.7"
"CA00702LED4","L ACADIE, QC CA","2020-04-12","0.0",,,"5.5","12.9","-1.9"
"CA00702LED4","L ACADIE, QC CA","2020-04-13","15.7",,,"10.7","16.7","4.7"
"CA00702LED4","L ACADIE, QC CA","2020-04-14","0.0",,,"3.9","7.1","0.7"
"CA00702LED4","L ACADIE, QC CA","2020-04-15","0.0",,,"2.0","5.5","-1.5"
"CA00702LED4","L ACADIE, QC CA","2020-04-16","0.0",,,"1.1","5.3","-3.0"
"CA00702LED4","L ACADIE, QC CA","2020-04-17","0.0",,,"1.5","5.8","-2.8"
"CA00702LED4","L ACADIE, QC CA","2020-04-18","0.0",,,"2.9","9.8","-4.0"
"CA00702LED4","L ACADIE, QC CA","2020-04-19","0.6",,,"5.4","12.9","-2.0"
"CA00702LED4","L ACADIE, QC CA","2020-04-20","0.0",,,"1.5","5.9","-2.8"
"CA00702LED4","L ACADIE, QC CA","2020-04-21","0.0",,,"3.1","9.0","-2.7"
"CA00702LED4","L ACADIE, QC CA","2020-04-22","0.0",,,"-1.5","1.9","-5.0"
"CA00702LED4","L ACADIE, QC CA","2020-04-23","0.0",,,"1.4","7.3","-4.5"
"CA00702LED4","L ACADIE, QC CA","2020-04-24","0.0",,,"3.3","11.4","-4.8"
"CA00702LED4","L ACADIE, QC CA","2020-04-25","0.0",,,"6.9","14.7","-0.8"
"CA00702LED4","L ACADIE, QC CA","2020-04-26","0.0",,,"8.5","15.2","1.9"
"CA00702LED4","L ACADIE, QC CA","2020-04-27","0.0",,,"6.9","10.2","3.7"
"CA00702LED4","L ACADIE, QC CA","2020-04-28","0.0",,,"6.7","13.5","0.0"
"CA00702LED4","L ACADIE, QC CA","2020-04-29","0.0",,,"9.3","20.0","-1.4"
"CA00702LED4","L ACADIE, QC CA","2020-04-30","4.3",,,"9.6","11.1","8.1"
"CA00702LED4","L ACADIE, QC CA","2020-05-01","1.3",,,"11.3","17.8","4.9"
"CA00702LED4","L ACADIE, QC CA","2020-05-02","0.0",,,"10.5","18.4","2.5"
"CA00702LED4","L ACADIE, QC CA","2020-05-03","0.0",,,"16.1","22.7","9.5"
"CA00702LED4","L ACADIE, QC CA","2020-05-04","0.0",,,"7.5","10.6","4.5"
"CA00702LED4","L ACADIE, QC CA","2020-05-05","0.0",,,"6.7","11.2","2.2"
"CA00702LED4","L ACADIE, QC CA","2020-05-06","0.0",,,"9.2","14.0","4.4"
"CA00702LED4","L ACADIE, QC CA","2020-05-07","0.4",,,"7.2","15.9","-1.5"
"CA00702LED4","L ACADIE, QC CA","2020-05-08","0.2",,,"1.7","6.9","-3.5"
"CA00702LED4","L ACADIE, QC CA","2020-05-09","0.0",,,"3.3","6.5","0.0"
"CA00702LED4","L ACADIE, QC CA","2020-05-10","0.0",,,"6.0","10.0","2.0"
"CA00702LED4","L ACADIE, QC CA","2020-05-11","0.4",,,"4.8","9.7","0.0"
"CA00702LED4","L ACADIE, QC CA","2020-05-12","0.0",,,"4.2","9.8","-1.3"
"CA00702LED4","L ACADIE, QC CA","2020-05-13","0.0",,,"6.6","14.3","-1.1"
"CA00702LED4","L ACADIE, QC CA","2020-05-14","0.0",,,"11.6","19.8","3.5"
"CA00702LED4","L ACADIE, QC CA","2020-05-16","0.0",,,"12.4","17.2","7.6"
"CA00702LED4","L ACADIE, QC CA","2020-05-17","0.0",,,"12.6","19.6","5.6"
"CA00702LED4","L ACADIE, QC CA","2020-05-18","0.0",,,"13.6","18.9","8.2"
"CA00702LED4","L ACADIE, QC CA","2020-05-19","0.0",,,"14.2","21.8","6.7"
"CA00702LED4","L ACADIE, QC CA","2020-05-20","0.0",,,"14.6","24.3","4.9"
"CA00702LED4","L ACADIE, QC CA","2020-05-21","0.0",,,"17.0","26.3","7.6"
"CA00702LED4","L ACADIE, QC CA","2020-05-22","0.0",,,"17.9","29.7","6.1"
"CA00702LED4","L ACADIE, QC CA","2020-05-23","0.0",,,"16.8","23.2","10.4"
"CA00702LED4","L ACADIE, QC CA","2020-05-24","0.0",,,"16.6","26.1","7.0"
"CA00702LED4","L ACADIE, QC CA","2020-05-25","0.2",,,"19.7","23.6","15.8"
"CA00702LED4","L ACADIE, QC CA","2020-05-26","0.0",,,"24.6","33.8","15.4"
"CA00702LED4","L ACADIE, QC CA","2020-05-27","0.0",,,"27.8","36.1","19.5"
"CA00702LED4","L ACADIE, QC CA","2020-05-28","0.2",,,"25.2","30.1","20.3"
"CA00702LED4","L ACADIE, QC CA","2020-05-29","0.6",,,"24.3","29.9","18.7"
"CA00702LED4","L ACADIE, QC CA","2020-05-30","6.2",,,"15.7","22.4","8.9"
"CA00702LED4","L ACADIE, QC CA","2020-05-31","0.4",,,"8.9","12.6","5.3"
"CA00702LED4","L ACADIE, QC CA","2020-06-01","0.3",,,"8.6","14.9","2.3"
"CA00702LED4","L ACADIE, QC CA","2020-06-02","0.0",,,"10.4","17.2","3.7"
"CA00702LED4","L ACADIE, QC CA","2020-06-03","1.0",,,"12.8","15.5","10.1"
"CA00702LED4","L ACADIE, QC CA","2020-06-04","0.0",,,"17.9","26.4","9.3"
"CA00702LED4","L ACADIE, QC CA","2020-06-05","0.2",,,"21.4","30.2","12.5"
"CA00702LED4","L ACADIE, QC CA","2020-06-06","5.6",,,"18.3","25.6","11.0"
"CA00702LED4","L ACADIE, QC CA","2020-06-07","0.0",,,"15.2","22.1","8.2"
"CA00702LED4","L ACADIE, QC CA","2020-06-08","0.0",,,"15.7","22.8","8.6"
"CA00702LED4","L ACADIE, QC CA","2020-06-09","0.0",,,"17.5","22.2","12.9"
"CA00702LED4","L ACADIE, QC CA","2020-06-10","0.7",,,"19.9","27.0","12.7"
"CA00702LED4","L ACADIE, QC CA","2020-06-11","9.4",,,"20.5","26.3","14.6"
"CA00702LED4","L ACADIE, QC CA","2020-06-12","0.0",,,"16.2","23.0","9.3"
"CA00702LED4","L ACADIE, QC CA","2020-06-13","0.0",,,"12.0","16.3","7.7"
"CA00702LED4","L ACADIE, QC CA","2020-06-14","0.0",,,"13.9","21.6","6.1"
"CA00702LED4","L ACADIE, QC CA","2020-06-15","0.0",,,"15.3","24.2","6.4"
"CA00702LED4","L ACADIE, QC CA","2020-06-16","0.0",,,"18.5","27.9","9.1"
"CA00702LED4","L ACADIE, QC CA","2020-06-17","0.0",,,"21.3","31.5","11.1"
"CA00702LED4","L ACADIE, QC CA","2020-06-18","0.0",,,"23.8","33.7","13.9"
"CA00702LED4","L ACADIE, QC CA","2020-06-19","0.0",,,"24.9","33.2","16.6"
"CA00702LED4","L ACADIE, QC CA","2020-06-20","0.0",,,"26.3","34.2","18.4"
"CA00702LED4","L ACADIE, QC CA","2020-06-21","0.0",,,"26.5","34.1","18.8"
"CA00702LED4","L ACADIE, QC CA","2020-06-22","0.0",,,"27.7","34.9","20.5"
"CA00702LED4","L ACADIE, QC CA","2020-06-23","0.8",,,"27.6","34.3","20.8"
"CA00702LED4","L ACADIE, QC CA","2020-06-24","7.5",,,"19.6","25.4","13.7"
"CA00702LED4","L ACADIE, QC CA","2020-06-25","0.0",,,"19.6","25.5","13.7"
"CA00702LED4","L ACADIE, QC CA","2020-06-26","0.1",,,"20.6","28.1","13.2"
"CA00702LED4","L ACADIE, QC CA","2020-06-27","0.0",,,"21.3","27.8","14.9"
"CA00702LED4","L ACADIE, QC CA","2020-06-28","15.1",,,"22.6","26.2","18.9"
"CA00702LED4","L ACADIE, QC CA","2020-06-29","4.8",,,"20.7","23.6","17.7"
"CA00702LED4","L ACADIE, QC CA","2020-06-30","0.0",,,"21.0","24.5","17.5"
"CA00702LED4","L ACADIE, QC CA","2020-07-01","0.0",,,"23.1","29.8","16.4"
"CA00702LED4","L ACADIE, QC CA","2020-07-02","0.9",,,"24.5","30.8","18.3"
"CA00702LED4","L ACADIE, QC CA","2020-07-03","0.0",,,"23.5","30.2","16.7"
"CA00702LED4","L ACADIE, QC CA","2020-07-04","0.0",,,"21.9","30.5","13.3"
"CA00702LED4","L ACADIE, QC CA","2020-07-05","0.0",,,"21.1","28.6","13.7"
"CA00702LED4","L ACADIE, QC CA","2020-07-06","0.0",,,"21.1","30.4","11.8"
"CA00702LED4","L ACADIE, QC CA","2020-07-07","0.1",,,"24.4","32.2","16.6"
"CA00702LED4","L ACADIE, QC CA","2020-07-08","15.0",,,"25.6","30.7","20.5"
"CA00702LED4","L ACADIE, QC CA","2020-07-09","0.0",,,"26.1","32.9","19.3"
"CA00702LED4","L ACADIE, QC CA","2020-07-10","0.0",,,"28.7","34.9","22.6"
"CA00702LED4","L ACADIE, QC CA","2020-07-11","26.9",,,"24.3","28.6","20.0"
"CA00702LED4","L ACADIE, QC CA","2020-07-12","2.1",,,"23.7","27.0","20.3"
"CA00702LED4","L ACADIE, QC CA","2020-07-13","0.0",,,"22.8","26.9","18.8"
"CA00702LED4","L ACADIE, QC CA","2020-07-14","0.0",,,"19.9","24.4","15.5"
"CA00702LED4","L ACADIE, QC CA","2020-07-15","0.0",,,"19.6","25.9","13.3"
"CA00702LED4","L ACADIE, QC CA","2020-07-16","0.1",,,"22.4","26.9","18.0"
"CA00702LED4","L ACADIE, QC CA","2020-07-17","7.3",,,"22.5","28.0","17.0"
"CA00702LED4","L ACADIE, QC CA","2020-07-18","0.0",,,"24.0","30.7","17.2"
"CA00702LED4","L ACADIE, QC CA","2020-07-19","4.9",,,"26.3","31.6","21.1"
"CA00702LED4","L ACADIE, QC CA","2020-07-20","2.1",,,"25.0","29.3","20.8"
"CA00702LED4","L ACADIE, QC CA","2020-07-21","0.0",,,"19.7","25.3","14.1"
"CA00702LED4","L ACADIE, QC CA","2020-07-22","0.1",,,"19.9","25.6","14.2"
